id,folder,filename,originalClassification,status,primaryClass,subclass,compatibleClasses,atmosphereVisible,waterVisible,vegetationVisible,iceVisible,volcanismVisible,lightingCleanable,earthGeography,correctionReason,rejectionReason,materialCreated,systemThumbnailCreated,sha256
P04-15,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 22.png,Barren B — Iron-Rich Rust World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,,,True,True,2cf1d451a8bc5ef8349348a2ee641e7981b09cd16efaf9e81a2796aa7b71e3e4
P04-16,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 3.png,Barren B — Iron-Rich Rust World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,False,False,,Strong hemispheric shadow and raised miniature-like crater relief.,False,False,b3711224eb5bd4ec025df58e673e28ed10bec2c19d6ff1f14fdd924effa1b30e
P04-17,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 4.png,Barren B — Iron-Rich Rust World,rejected,barren,ancient-grey-crater,super-earth,False,False,False,False,False,False,False,Grey crater-dominated surface rather than rust-red terrain.,A directional rim highlight or colored lighting strip remains visible during rotation.,True,True,f3b35c211e200abccff8d615f15d14e84f89145c1ef69084771b18d418201023
P04-18,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 5.png,Barren B — Iron-Rich Rust World,accepted,barren,ancient-grey-crater,super-earth,False,False,False,False,False,True,False,Grey lunar-style cratered surface.,,True,True,202185cbdc5637479be08771088a5241fecb837cd4fb7a89f750c4e58d897155
P04-19,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 6.png,Barren B — Iron-Rich Rust World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,Pale mineral ridges dominate over rusty coloration.,,True,True,fa3ae590970a8beab58be81e1921f58be1a30546e39ebc9cbc069679aad8eaa4
P04-20,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 7.png,Barren B — Iron-Rich Rust World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,,,True,True,0aa22cdad48145bee64c41cfc4e9f9f9639cf372bbae9fc2c95e77c63c8d8c12
P04-21,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 8.png,Barren B — Iron-Rich Rust World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,not prepared (source excluded),False,,Severe overall underexposure loses recoverable surface color.,False,False,878463794bf38974fb2bd8dfe9c6aba3de64e6e69c50afde5b85133ea6444398
P04-22,Barren B — Iron-Rich Rust World,Barren B — Iron- Rich Rust World 9.png,Barren B — Iron-Rich Rust World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,,,True,True,ed3f001629ca2eccae350c94e72c1a387eac451302e5c680b43d8f8d146c6e9c
P04-23,Barren B — Iron-Rich Rust World,Barren B — Iron-rich rust world 1.png,Barren B — Iron-Rich Rust World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,,,True,True,90c05acae497f61bf96d1304c64e84a96c18fcbdd5f59934eb17d797e4db1464
P04-24,Barren B — Iron-Rich Rust World,Barren B — Iron-rich rust world 2.png,Barren B — Iron-Rich Rust World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,not prepared (source excluded),False,,Duplicate content of P04-21; no duplicate runtime import. ,False,False,878463794bf38974fb2bd8dfe9c6aba3de64e6e69c50afde5b85133ea6444398
P04-25,Barren B — Iron-Rich Rust World,Barren B — Iron-rich rust world 3.png,Barren B — Iron-Rich Rust World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,not prepared (source excluded),False,,Duplicate content of P04-22; no duplicate runtime import. ,False,False,ed3f001629ca2eccae350c94e72c1a387eac451302e5c680b43d8f8d146c6e9c
P04-26,Barren B — Iron-Rich Rust World,Barren B — Iron-rich rust world 4.png,Barren B — Iron-Rich Rust World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,not prepared (source excluded),False,,Duplicate content of P04-02; no duplicate runtime import. ,False,False,bf12d46cade56ca39543a8c60a33e39ce9b7b5f2e0e4896512a6f4bdc26ab760
P05-01,Barren C — Pale Mineral Highland World,Barren 3 — Pale highland 4.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,efb0b77c9352e3987a906b66fa3d9efd67c9044c5088f330a54e1f3c8444d63c
P05-02,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 12.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,False,False,,A directional rim highlight or colored lighting strip remains visible during rotation.,True,True,bdea99dd315d66d55366605479d8e180ccce6297470787288ba65b2b1ef07b88
P05-03,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 13.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,not prepared (source excluded),False,,Planet is cropped along the bottom edge.,False,False,a59e853a4d0ad5546d40b5d90866f2c6b482d2b095bc65ac2f70380cb9b8ff3d
P05-04,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 14.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,ef3d0a93b426239d15049db63fe05eb9ef34d78100503926019c00641b1bb950
P05-05,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 15.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,False,False,,A directional rim highlight or colored lighting strip remains visible during rotation.,True,True,ce51c2f1f168cec4daaa57a187a318b51fe3760e95befbc5e116138ccde9b887
P05-06,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 16.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,b4e75b38c9bb1550c8cab82b83286bab1e3b3bfed9861d0cdfe563caa6b5ea6f
P05-07,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 17.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,22c652a45a071d6c77b64fb17e69b9cd2014063d539cadd2b559cc482fe86a50
P05-08,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 18.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,82d8644642f4aa13a6503d8ee81a91c327c1e8ffe2b4e9c34a87ffdd7fefdf29
P05-09,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 19.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,e961408d709977b8e38773074527234aedb78ecfe838abac52e04aa74c408f91
P05-10,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 20.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,5b416247370b61015554efdb8b30b5ef0f758ab7a7756eff952c7be86a16112b
P05-11,Barren C — Pale Mineral Highland World,Barren B — Iron- Rich Rust World 21.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,False,False,,A directional rim highlight or colored lighting strip remains visible during rotation.,True,True,57e4f31a9fa0699a020ac5ce55e144d7a4b57c8b3c7eb322e40d7f7752092ab0
P05-12,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  1.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,ebe3e9ccd37d33f98d2ac2cd8fffad032ef4bd1af7d4d88a38612c451bee7593
P05-13,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  10.png,Barren C — Pale Mineral Highland World,accepted,barren,ancient-grey-crater,super-earth,False,False,False,False,False,True,False,Dark grey crater field rather than pale mineral highlands.,,True,True,53e10e15196c5fb428572baa67a3bc8e246ae876a610bdd7da44774dc8a7da57
P05-14,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  11.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,8e37ee4083350fc6648b5a76b25dffd6016c987f24752a6733aa1a321910393d
P05-15,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  2.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,65e8df47a02d83efde3b4524411b8047d79de625b7d2d57fb84a0222b1813c05
P05-16,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  3.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,460e4f24ea27e666cff4a51c10e811c853ff952520b509ccb48651a26a6b0825
P05-17,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  4.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,2968e5fa5f59f7e629d25d9e056b51514069816d5cf91aa8f8f2508f18a176a3
P05-18,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  5.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,not prepared (source excluded),False,,Localized orange specular hotspot is baked into the surface.,False,False,fceaf988790578f189cb4f8450c8d9c5d2075c218cb0a3bddec3b8f4fb7fd9f5
P05-19,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  6.png,Barren C — Pale Mineral Highland World,accepted,barren,ancient-grey-crater,super-earth,False,False,False,False,False,True,False,Densely cratered neutral grey surface.,,True,True,2e3640ea0018587cb6b5010e6e4136b2d69288c180ad990123783a813b325d41
P05-20,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  7.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,c5ae25c80beb0dbdf7cb687eab8ff1d48a9a28ffa678d6e39408f5e9dab41afc
P05-21,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  8.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,not prepared (source excluded),False,,Duplicate content of P05-14; no duplicate runtime import. ,False,False,8e37ee4083350fc6648b5a76b25dffd6016c987f24752a6733aa1a321910393d
P05-22,Barren C — Pale Mineral Highland World,Barren C — Pale Mineral Highland World  9.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,not prepared (source excluded),False,,Duplicate content of P05-18; no duplicate runtime import. ,False,False,fceaf988790578f189cb4f8450c8d9c5d2075c218cb0a3bddec3b8f4fb7fd9f5
P05-23,Barren C — Pale Mineral Highland World,Barren C — Pale mineral highland world 1.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,2c93c7f6ec3840807cdeb2de92b29d7dfb56174f0f080527628bddedf8b50b12
P05-24,Barren C — Pale Mineral Highland World,Barren C — Pale mineral highland world 2.png,Barren C — Pale Mineral Highland World,accepted,barren,mineral-highlands,super-earth,False,False,False,False,False,True,False,,,True,True,4cd1f3ff322b49d79434b8956da79cc34a48bdcbbc48aa4401811e03bd60d820
P05-25,Barren C — Pale Mineral Highland World,Barren C — Pale mineral highland world 3.png,Barren C — Pale Mineral Highland World,rejected,barren,mineral-highlands,super-earth,False,False,False,uncertain pale patches,False,False,False,,A directional rim highlight or colored lighting strip remains visible during rotation.,True,True,453c1bee35927501ca4ca36091e769491c463033b987dc158bf445ca30c1a6ba
P06-01,Carbon A — Graphite World,Carbon A — Graphite World 1.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,f11d48c073d8abf2b3cee1c37dbc4cc123ba2ea1e19a4359b88840e9251e6548
P06-02,Carbon A — Graphite World,Carbon A — Graphite World 10.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Strong localized polished-object glare and baked directional illumination.,False,False,3038b6f8c2dc1a2f2d56e6c8909b4e274fdec1e18cd4b76f3845672cebb88c26
P06-03,Carbon A — Graphite World,Carbon A — Graphite World 11.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,4d4613ca183bb725c670f3869f04567dcfdeab2dd6dc0e404495531e7b311840
P06-04,Carbon A — Graphite World,Carbon A — Graphite World 12.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,31056837573b7c047c03dea624ebba9756476e00435822064e1fe36dfa05889a
P06-05,Carbon A — Graphite World,Carbon A — Graphite World 13.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,2feb954d7d2854ca5221feebe78fa02ae0b309c01735f6ae1c018b6b7af561aa
P06-06,Carbon A — Graphite World,Carbon A — Graphite World 14.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,not prepared (source excluded),False,,Severe dark exposure obscures recoverable surface color.,False,False,e268de2ec8e4c5743331a98e3569cb24f86911c14fa1ce13e9f50030ea930052
P06-07,Carbon A — Graphite World,Carbon A — Graphite World 15.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,bf692809e70b15c937a80ed1fdcec2330c15bcbb16ffdcbd08f0d384beb072e2
P06-08,Carbon A — Graphite World,Carbon A — Graphite World 16.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Strong localized polished-object glare and baked directional illumination.,False,False,0596060f25910bf3193fbfe26d32622d4430db7a7f81cecdf1b0f4c1d0b25fcc
P06-09,Carbon A — Graphite World,Carbon A — Graphite World 17.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,87e98792ebea18dcbd20fa4245133fbe08db61c6e7db933d85d04e044fad5542
P06-10,Carbon A — Graphite World,Carbon A — Graphite World 18.png,Carbon A — Graphite World,accepted,frozen,blue-glacier,super-earth,False,False,False,True,False,True,False,Pale blue fractured ice dominates rather than graphite rock.,,True,True,c5d7e9f670a540c32f4f8ad2411521f587c58f1f7e77dcb070b2a3ab1be3ac27
P06-11,Carbon A — Graphite World,Carbon A — Graphite World 19.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,26079e99a6311998e6736a5495a592b3dfa34738f2a8422705718aaee4023efc
P06-12,Carbon A — Graphite World,Carbon A — Graphite World 2.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,4a1dff7133fb4889bed127cbd5f450f16e5253367d627a1fc1de1306a63edf8d
P06-13,Carbon A — Graphite World,Carbon A — Graphite World 20.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,6816f9cea857a61ad0475ebed4dd2a27e3e21a988d3bc1ed837c3c824a288dbd
P06-14,Carbon A — Graphite World,Carbon A — Graphite World 21.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,9c42b66e8f3710970b21f6af3803ca808bb6fb3c714dda938d145f7266695bf5
P06-15,Carbon A — Graphite World,Carbon A — Graphite World 22.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,not prepared (source excluded),True,,Recognizable Earth-derived continental arrangement including South America; not an alien graphite world.,False,False,3027473a80c51948fbd31f0e4651e2c336ed19ca4c994413def2d50ce0d195ad
P06-16,Carbon A — Graphite World,Carbon A — Graphite World 23.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Strong localized polished-object glare and baked directional illumination.,False,False,417cf595127922df3ec7c93d9a0ade9b8ae5c198ad3125fb942fa027a8777223
P06-17,Carbon A — Graphite World,Carbon A — Graphite World 3.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,False,False,,Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,e817f9b17df77c5c594926d167c61e06948a615b35fedcc06a18c12e98504873
P06-18,Carbon A — Graphite World,Carbon A — Graphite World 4.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,44244abb260b4bc5f56b4758a91e512e48748b2d2218bb01a256fc627745ae44
P06-19,Carbon A — Graphite World,Carbon A — Graphite World 5.png,Carbon A — Graphite World,accepted,carbon,graphite,,False,False,False,False,False,True,False,,,True,True,0ddd59d6be824c19695c6d067e7634c268c18db129768c64b7fb5c8e12194c47
P06-20,Carbon A — Graphite World,Carbon A — Graphite World 6.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,not prepared (source excluded),False,,Severe dark exposure obscures recoverable surface color.,False,False,88e373d9fc5b41647a43eac35b19dc85e94e471d55310939173085e8b75f30b4
P06-21,Carbon A — Graphite World,Carbon A — Graphite World 7.png,Carbon A — Graphite World,rejected,carbon,graphite,,False,False,False,False,False,not prepared (source excluded),False,,Severe dark exposure obscures recoverable surface color.,False,False,2038403650f0d066272868dcaed1b88fc0ab03768f9631bcf873636066cbdf76
